@RELATION te_cnn_aae_embeddings

@ATTRIBUTE z0 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE z21 NUMERIC
@ATTRIBUTE z22 NUMERIC
@ATTRIBUTE z23 NUMERIC
@ATTRIBUTE z24 NUMERIC
@ATTRIBUTE z25 NUMERIC
@ATTRIBUTE z26 NUMERIC
@ATTRIBUTE z27 NUMERIC
@ATTRIBUTE z28 NUMERIC
@ATTRIBUTE z29 NUMERIC
@ATTRIBUTE z30 NUMERIC
@ATTRIBUTE z31 NUMERIC
@ATTRIBUTE z32 NUMERIC
@ATTRIBUTE z33 NUMERIC
@ATTRIBUTE z34 NUMERIC
@ATTRIBUTE z35 NUMERIC
@ATTRIBUTE z36 NUMERIC
@ATTRIBUTE z37 NUMERIC
@ATTRIBUTE z38 NUMERIC
@ATTRIBUTE z39 NUMERIC
@ATTRIBUTE z40 NUMERIC
@ATTRIBUTE z41 NUMERIC
@ATTRIBUTE z42 NUMERIC
@ATTRIBUTE z43 NUMERIC
@ATTRIBUTE z44 NUMERIC
@ATTRIBUTE z45 NUMERIC
@ATTRIBUTE z46 NUMERIC
@ATTRIBUTE z47 NUMERIC
@ATTRIBUTE z48 NUMERIC
@ATTRIBUTE z49 NUMERIC
@ATTRIBUTE z50 NUMERIC
@ATTRIBUTE z51 NUMERIC
@ATTRIBUTE z52 NUMERIC
@ATTRIBUTE z53 NUMERIC
@ATTRIBUTE z54 NUMERIC
@ATTRIBUTE z55 NUMERIC
@ATTRIBUTE z56 NUMERIC
@ATTRIBUTE z57 NUMERIC
@ATTRIBUTE z58 NUMERIC
@ATTRIBUTE z59 NUMERIC
@ATTRIBUTE z60 NUMERIC
@ATTRIBUTE z61 NUMERIC
@ATTRIBUTE z62 NUMERIC
@ATTRIBUTE z63 NUMERIC

@DATA
-0.583282,0.232168,0.154311,0.579840,0.734009,0.471108,-0.421650,-0.119766,1.117917,0.921659,-0.498690,-0.645756,-0.996518,-0.516489,0.174867,0.253083,0.353661,0.839417,-0.368060,-0.249556,0.167357,-0.336951,-0.540078,-1.093221,0.308284,-0.508520,-0.010647,-0.330509,0.707744,0.346921,0.361045,-0.629323,-0.149535,0.905209,1.530912,0.793391,-1.212447,0.820082,-0.102705,-0.745879,-0.438775,0.024879,-0.638443,-0.524955,0.192455,0.542375,-0.285271,0.101222,0.140677,-0.311574,-0.216102,0.509445,0.180523,-0.269837,-0.992706,-0.741123,-0.201375,1.075171,1.252280,-0.067682,0.020244,0.244338,0.316119,-0.401806
0.494270,-0.003905,-0.703313,0.177963,0.498667,0.040947,-0.367504,0.844944,0.261373,0.688870,0.877798,-0.669989,0.006133,0.247295,0.581191,0.638012,-0.632494,-0.173751,-0.004983,-0.328348,-1.143364,0.264533,-0.857534,-0.640160,0.743420,0.401572,0.589656,0.766666,0.017972,-1.164320,-0.727642,-0.440952,0.674763,0.490882,0.669351,0.622339,-0.393630,0.652928,0.229995,0.240314,-0.224946,0.233336,0.156388,-1.094825,0.370439,-0.395893,0.650305,-0.778957,-0.667729,0.732446,-0.145625,-0.337704,0.173674,0.559987,-0.670793,-0.485229,0.266628,0.015399,0.252520,-0.540342,0.100116,-0.110716,0.972958,-1.378365
0.100816,-0.912347,-0.399519,-0.175672,-0.110596,-0.219744,0.244246,0.653662,-0.425732,0.060519,0.693545,0.180115,-0.274687,1.071772,-0.172353,-0.028486,-0.970942,0.082737,-0.427220,0.225719,-0.998602,0.818443,0.270322,0.095757,-0.090993,0.620193,0.819710,1.038186,0.006136,-0.946423,-0.812207,0.043930,1.135817,-0.020378,-0.185980,-0.233754,0.271553,-0.082952,0.410335,0.232199,0.149727,0.566128,0.472125,0.554187,-0.275764,-1.511343,1.096326,-0.209656,-0.585454,0.803922,0.877842,-0.198478,0.578461,1.266092,0.050453,-0.000436,1.483778,-0.386175,-0.052736,0.498550,-0.953900,-0.598270,0.000842,0.256115
-0.369070,0.815662,0.330401,-0.270208,0.857160,0.237296,-0.190314,-0.860734,1.838129,0.635290,-0.806721,-0.228586,-0.529049,-0.651440,0.354349,-0.497534,0.960708,0.656158,-0.656199,-0.455602,0.446495,-0.812783,-0.122626,-0.985837,0.059399,-0.875595,-0.895998,-1.096089,0.914150,0.721554,0.838483,-0.603310,-0.679170,0.973568,1.579239,1.165599,-1.585316,0.576549,-0.512383,-1.008110,-0.828426,-0.741571,-0.490541,-0.220655,0.059182,1.250889,-0.611106,0.586352,0.476854,-0.571095,-0.737653,0.815615,-0.292959,-0.512559,-1.207474,-0.909416,-0.911047,1.235391,1.348407,-0.522147,0.591285,0.715416,0.275130,-0.282011
0.482130,-0.612907,-0.962353,-0.352856,0.992175,-0.357193,0.184038,0.603948,0.576514,0.635648,0.944637,-1.105883,-0.750120,0.095660,1.150772,0.105641,-1.015062,1.163665,-0.299733,0.446482,-0.495252,0.232722,-1.544010,-0.653258,0.883930,0.366310,0.111579,0.760259,-0.141370,-0.661540,-1.151089,0.131297,0.409097,1.150025,1.370499,0.658338,-0.180872,0.473997,1.154990,0.114079,-0.961005,1.023848,-0.334512,-0.985820,0.495107,-0.734311,0.491925,-0.303119,-0.920918,0.835641,0.098402,-0.185250,-0.199588,0.844600,-1.002465,-0.654104,0.551251,0.137084,0.904570,-0.020730,-0.313714,0.147003,1.690709,-1.637078
0.168208,-0.522967,-0.289551,-0.217206,-0.165206,-0.225842,0.134043,0.621254,-0.262293,-0.020155,1.029422,0.213546,0.416373,1.029858,-0.293222,-0.038618,-0.938908,-0.106899,0.353464,-0.007788,-1.536313,0.961461,-0.090789,-0.010393,0.003164,0.623423,0.829156,1.260245,-0.215234,-1.348893,-1.050190,0.101291,1.191326,-0.246572,-0.258422,-0.145178,0.208128,-0.184959,0.541990,0.311610,0.255815,0.295016,0.754684,-0.051054,0.163310,-1.131377,1.316326,-0.651797,-0.844596,1.086839,0.732583,-0.777335,0.021737,1.073982,0.113314,0.109386,1.267077,-0.288010,-0.410602,-0.122885,-0.381882,-0.164079,-0.107586,-0.012616
-0.253768,-0.212457,-1.343889,0.673023,0.166252,0.127471,-0.491142,0.860158,0.475981,0.471121,0.616968,-0.091961,-0.320217,0.657916,-0.274488,0.552487,-0.483248,0.335770,-0.218197,-0.333009,-0.756682,0.186992,0.221954,-0.547559,0.744771,0.989969,0.952930,0.457170,0.917408,-0.961192,-0.272035,-0.772050,0.676454,1.048996,0.443527,0.358307,-0.389656,0.480282,0.406869,-0.558206,-0.189120,0.853243,-0.067459,-0.213370,0.676768,-0.489484,0.614735,-0.892283,-1.044212,0.895909,0.405261,-0.090820,1.411490,0.957667,-0.085316,-0.674253,0.682090,0.427315,0.164181,0.589328,-0.821683,-0.715139,0.493029,-0.565337
0.251184,-0.561434,-0.198189,-0.145829,-0.380815,-0.445084,0.318125,0.585608,-0.277962,-0.157428,0.380995,1.018385,0.196488,1.406207,0.210068,-0.244893,-1.145171,0.084302,0.162201,0.726323,-1.190763,1.229736,0.456608,0.429041,-0.336877,1.534732,1.068795,0.782368,-0.699333,-1.307466,-0.759088,0.678508,1.492057,-0.460285,-0.632152,-0.298829,0.500025,-0.738307,-0.084100,0.237368,0.354135,0.852570,-0.528404,0.064184,0.239404,-1.416751,1.396245,-0.553574,-0.541026,0.801804,1.135822,-0.057768,-0.021623,1.760074,0.590689,0.397975,1.646470,-0.858060,-0.379282,0.254730,-0.542903,0.232284,-0.909997,0.752360
-0.186589,-0.090017,-0.236882,0.017713,0.825498,0.400907,-0.710564,-0.155065,1.309269,0.792925,0.055379,-0.706496,-0.870908,0.260035,-0.245671,0.638107,-0.203525,0.204586,-0.347138,-0.628824,-0.122437,0.230452,-0.878031,-1.205036,0.147843,1.034005,0.286596,0.086675,0.898707,0.116961,-0.330154,-0.666676,0.045321,0.745571,1.235630,0.587014,-0.772656,0.537348,0.142691,-0.460721,-0.825136,0.219039,0.277601,-0.401305,0.527788,-0.116197,0.102753,-0.267471,0.134233,-0.091428,0.066426,0.150438,0.545991,0.219607,-1.072194,-0.747883,0.177179,1.005707,0.807151,0.103611,-0.368363,0.336252,0.501486,-0.783360
-0.560198,-0.044983,-0.329653,0.747396,0.622478,0.711128,-0.686836,-0.010915,1.190015,0.869196,-0.045779,-0.609267,-0.297421,-0.115169,-0.164827,0.456611,-0.129499,0.468549,-0.036296,-0.331050,-0.270682,0.215385,-0.394308,-1.039708,-0.242233,0.385927,0.214612,-0.086290,0.929041,-0.116705,-0.329795,-0.676228,0.081354,0.323408,1.182329,0.595202,-1.005800,0.066440,0.122338,-0.817167,-0.886792,0.314560,-0.396660,-0.589032,0.092600,0.122017,0.209729,-0.564076,-0.459847,0.129575,0.158224,0.052998,-0.098914,0.307293,-0.670602,-0.828445,0.244902,1.377275,1.218616,0.989342,-0.287305,0.535446,-0.062974,-0.237492
-0.009044,0.569064,-0.066239,0.648346,0.938907,0.206720,-0.687453,0.020772,1.537826,0.834562,-0.438652,-0.770192,-0.185381,-0.591176,0.428472,0.292714,0.229865,0.158252,-0.352338,-0.628619,0.136961,-0.245423,-0.420132,-1.211589,0.126886,-0.369120,-0.151189,-0.414432,0.352451,0.450796,0.230387,-0.687445,-0.084081,0.462357,1.465088,1.037588,-1.327876,0.649908,-0.041250,-0.387572,-0.740621,-0.294268,-0.780401,-1.087872,0.352063,0.565928,-0.221990,-0.253757,0.221217,-0.255889,-0.365868,0.381215,-0.136330,-0.161545,-0.788263,-0.947897,-0.411730,1.270708,1.356070,-0.028968,0.191954,0.720878,0.609463,-0.700418
-0.417012,0.672468,0.013066,0.734787,1.045860,0.306613,-0.773560,-0.013547,1.460295,0.653783,-0.161048,-0.620725,0.353535,-0.383528,0.661879,-0.476779,0.173735,0.547195,0.116988,-0.788850,0.138957,-0.182882,-0.824446,-1.248098,0.431995,0.037913,-0.226561,-0.426399,0.305850,0.121235,-0.074749,-0.732283,-0.174491,0.778654,1.242228,1.504464,-1.276485,0.891961,-0.108044,-0.317370,-0.983673,0.008451,-0.529077,-1.382728,0.596896,0.717617,-0.227789,-0.290864,-0.136057,-0.299041,-0.253749,0.151848,-0.290050,-0.143024,-1.124930,-1.162524,-0.417768,1.109337,0.697822,-0.321007,0.492496,0.515081,0.891887,-1.462451
0.424537,-0.414997,-0.484344,-0.284993,-0.004675,-0.350918,0.154851,0.405618,-0.322604,-0.088132,0.901452,0.119949,0.267126,0.988432,-0.131921,-0.241042,-0.997154,-0.402015,0.291131,0.146433,-1.181381,0.884402,0.135740,0.164361,-0.260937,0.816011,0.770427,1.339082,-0.200745,-0.924378,-0.936007,0.152200,1.094093,-0.268476,-0.282851,-0.254375,0.309468,-0.256036,0.370820,0.199753,0.365175,0.646325,0.646694,0.078699,0.121457,-1.183566,1.236382,-0.654483,-0.553919,1.128376,0.960244,-0.750961,-0.058905,1.260326,0.473917,0.163935,1.386225,-0.379535,-0.222150,0.316272,-0.523795,-0.393401,-0.202511,0.211572
-0.012442,-0.826285,-0.545292,0.054052,-0.044345,-0.158035,0.102512,0.566383,-0.085708,0.126246,0.918995,-0.082139,0.009337,1.008787,-0.433348,0.166027,-0.965865,0.044705,0.093087,0.205754,-1.285235,1.001166,-0.077395,-0.194579,0.116082,0.783006,0.684957,0.767853,-0.259164,-0.832356,-1.028002,-0.060174,1.007371,0.126572,-0.045195,0.240155,0.149756,0.149361,0.980433,-0.174288,-0.234147,0.307875,0.042526,-0.088884,-0.075516,-0.923161,1.164217,-0.304451,-0.905052,1.119693,0.947567,-0.528031,0.269252,1.270103,-0.084491,-0.286919,0.975555,-0.047006,-0.134692,0.013411,-0.581821,0.015911,0.280558,0.149753
0.432262,-0.246753,-0.754351,0.033783,0.200074,-0.225347,-0.007232,0.437683,0.056429,0.195074,1.205764,-0.390494,0.224101,0.582709,-0.379520,0.076037,-1.022522,-0.750579,0.432292,-0.075822,-1.301614,0.919051,-0.299023,-0.179884,0.174138,0.944513,0.120451,1.046583,-0.351415,-0.662685,-1.074029,-0.220919,0.617616,-0.005781,0.120324,0.165941,-0.234454,0.289768,1.052880,-0.067025,-0.355588,0.659828,0.572780,-0.578568,0.123828,-0.858897,1.066326,-0.885770,-0.386538,1.238293,0.876246,-0.643524,0.006971,1.224236,0.047935,-0.305876,1.076594,0.239127,0.297797,-0.235702,-0.473769,0.112684,0.290676,-0.077555
0.525900,-0.565409,-0.018146,-0.627262,-0.306699,-0.699971,0.532818,0.368445,-0.552527,-0.501695,0.696279,0.610456,0.482832,1.331676,0.043362,-0.483602,-1.220017,-0.416490,0.454516,0.465223,-1.302318,1.292825,0.189073,0.467619,-0.432925,1.192461,0.851321,1.314683,-1.021756,-1.312689,-1.068135,0.666942,1.394792,-0.661935,-0.732630,-0.536614,0.572066,-0.663939,0.005742,0.528567,0.523603,0.512597,0.178239,0.197038,-0.056249,-1.722284,1.504088,-0.522980,-0.539940,1.002187,1.173996,-0.621747,-0.534168,1.444661,0.719166,0.481362,1.776386,-0.726303,-0.475021,0.084128,-0.213731,0.095351,-0.340213,0.739366
0.443370,-0.545285,-0.292376,-0.482695,-0.146817,-0.161044,0.303596,0.625700,-0.461573,-0.346223,1.189559,0.053757,0.324537,0.989504,-0.143442,0.053174,-0.861987,-0.496640,0.266841,-0.211361,-1.334129,0.987243,-0.179342,-0.037282,-0.223407,0.468555,0.747939,1.498108,-0.152742,-1.080338,-1.059654,0.030264,1.114437,-0.341719,-0.187865,-0.076099,0.231740,-0.138269,0.656967,0.242768,0.399123,0.279696,0.737492,0.193903,-0.239988,-1.274981,1.287389,-0.420898,-0.505468,1.355734,0.873669,-0.824764,-0.329510,1.093009,0.329490,-0.076935,1.327503,-0.244909,-0.238218,0.475902,-0.535777,-0.380982,0.212901,0.361483
-0.302127,0.637082,-0.003898,0.563325,1.071864,0.339122,-0.328296,-0.516049,1.185912,0.580065,-0.308358,-0.935563,-0.386567,-0.523614,0.732256,-0.290959,0.309339,0.663958,0.039443,-0.472480,0.366266,-0.380277,-0.709200,-0.860308,0.263570,-0.397047,-0.097225,-0.249246,0.862744,0.596036,0.226382,-0.553655,-0.316697,0.833396,1.646917,1.136054,-1.215517,1.183303,0.151634,-0.786989,-0.690428,0.043762,-0.446443,-1.073912,0.311961,0.782696,-0.298966,0.000642,0.113192,-0.247562,-0.157640,0.329050,-0.187516,-0.222411,-0.967438,-0.782458,-0.300439,0.928540,1.171367,-0.163597,0.190884,0.362238,0.440247,-0.606546
0.222986,-0.594883,-0.147999,-0.231332,-0.174240,-0.194901,0.235717,0.372115,-0.417612,-0.084152,0.663033,0.104911,0.068654,1.032599,-0.341203,0.009418,-0.962446,-0.261870,0.097802,0.041018,-1.171885,0.973644,0.078082,0.115933,-0.314250,0.597622,1.051422,1.297680,0.081524,-0.949481,-0.715477,0.032885,1.157502,-0.346418,-0.277902,-0.344838,0.210371,-0.102984,0.255935,0.267662,0.273449,0.300641,0.676482,0.353377,-0.191224,-1.347928,1.222466,-0.287627,-0.334997,0.926003,0.927625,-0.487836,0.081017,1.014711,0.185720,0.201407,1.465224,-0.333311,-0.144438,0.378329,-0.699958,-0.403927,-0.302656,0.377996
-0.984342,0.581909,-0.227367,0.852697,0.564909,0.383435,-0.937689,0.411077,0.929413,0.164999,0.065896,-0.829970,-0.775659,0.223049,-0.088004,0.878255,0.036452,-0.367369,-0.391395,-1.425411,-0.018213,-0.222697,-0.046287,-1.355269,0.532127,0.436028,0.234051,-0.040845,1.322057,0.154488,-0.027919,-1.275235,0.087854,0.979637,0.915241,1.354168,-1.111353,0.979451,0.108539,-0.971043,0.211938,-0.016689,0.298972,-0.630224,1.032541,-0.024068,0.058762,-0.322173,-0.472605,-0.025952,-0.086419,0.070250,1.098875,0.051630,-0.671619,-1.401768,0.267637,1.266048,0.113403,0.265006,-0.427038,-0.323899,1.790067,-0.342695
0.476388,-0.221825,-0.635096,-0.194316,-0.154993,-0.264157,0.131221,0.782326,-0.284052,-0.132640,1.154107,0.110401,0.631285,0.920992,-0.090562,-0.068390,-0.850884,-0.432007,0.440494,-0.002058,-1.587318,0.960575,0.080852,-0.000539,-0.061535,0.710038,0.881034,1.305204,-0.273602,-1.200698,-0.972900,-0.024104,1.146492,-0.286147,-0.216815,-0.178016,0.253306,-0.173432,0.620049,0.435020,0.184285,0.218384,0.678759,-0.097021,0.147053,-1.033911,1.363640,-0.741379,-0.708696,1.354004,0.727572,-0.826467,0.010246,1.177025,0.384063,0.085881,1.168883,-0.397968,-0.346570,-0.183846,-0.404413,-0.356362,-0.065721,-0.065749
0.365362,-0.601401,-0.812738,0.332654,0.386523,-0.310785,-0.067936,0.683132,-0.098206,0.326071,1.117838,-0.265939,0.067650,0.667499,-0.428964,-0.058831,-1.005679,0.197158,0.238772,0.028206,-1.331124,0.745562,0.168745,-0.164556,0.147740,0.386245,0.630434,1.114408,-0.059029,-0.869915,-1.235346,-0.127491,1.001620,0.050477,0.267418,-0.135224,0.016164,0.024309,0.770535,0.206095,-0.099147,0.446879,0.456107,-0.386816,0.218543,-0.903334,1.111331,-1.183588,-0.920291,0.943847,0.785030,-0.730104,0.376365,1.209388,0.286575,0.074824,1.068758,-0.052832,-0.001191,-0.216639,-0.538389,-0.396862,-0.035745,-0.089577
-0.610043,0.419101,-0.020049,0.251356,0.832040,0.569701,-0.480189,-0.570226,1.556997,0.799823,-0.514277,-0.331222,-0.350451,-0.335217,0.479775,-0.031845,0.403736,0.767999,-0.351922,-0.530361,0.274314,-0.343734,-0.300909,-0.981737,0.063179,-0.025274,-0.127170,-0.497124,1.158167,0.424704,0.444671,-0.505198,-0.284938,0.612638,1.417413,0.856032,-1.314614,0.713563,-0.173063,-0.959518,-0.746745,-0.045603,-0.388071,-0.470759,0.101176,0.661611,-0.272081,0.069589,0.001481,-0.327219,-0.324652,0.568195,0.082738,-0.302507,-1.111967,-0.739286,-0.399492,1.073480,1.239345,0.314618,0.144133,0.538051,-0.042905,-0.300105
0.189028,-0.853628,-0.200352,-0.044212,-0.151977,-0.165952,0.140599,0.512962,-0.346321,-0.028827,0.724979,0.098503,-0.220775,1.109371,-0.472631,0.017799,-0.903407,-0.061618,-0.111927,0.023322,-1.140610,0.925288,0.116701,-0.031947,-0.177994,0.563767,0.909282,1.112557,0.070887,-1.007858,-0.892314,-0.064065,1.156204,-0.174215,-0.234365,-0.196603,0.168519,-0.209074,0.312981,0.198739,0.184929,0.318433,0.581883,0.364552,-0.190057,-1.332146,1.161860,-0.386414,-0.562430,0.832775,0.859675,-0.465499,0.191017,1.098471,0.155263,0.059951,1.403285,-0.321060,-0.174762,0.357239,-0.701029,-0.359938,-0.060626,0.320644
0.184232,-0.538316,-0.342585,-0.259028,-0.256536,-0.265741,0.347488,0.630197,-0.429707,-0.160866,0.935049,0.182893,0.034883,0.822286,-0.161014,0.009077,-0.925790,-0.260630,0.286034,0.232416,-1.234595,0.915694,0.017183,0.037803,-0.063019,0.439353,0.933484,1.329221,-0.165600,-0.983755,-0.904999,0.000365,1.119019,-0.195316,-0.123724,-0.295290,0.241366,-0.270826,0.502206,0.218560,0.429162,0.264535,0.294470,0.175527,0.042627,-1.291233,1.218139,-0.420842,-0.553891,1.198447,0.902896,-0.545049,-0.044490,1.071730,0.556911,0.104493,1.432148,-0.261625,-0.217901,0.311841,-0.643547,-0.573944,0.021390,0.218801
-0.367212,0.516289,0.133722,0.102606,0.884883,0.346385,-0.269461,-0.583210,1.547807,0.639513,-0.528762,-0.403529,-0.602074,-0.397951,0.317342,-0.253374,0.622105,0.680238,-0.524058,-0.497160,0.411305,-0.502118,-0.287263,-1.032582,0.280813,-0.372149,-0.568985,-0.898692,0.795275,0.596459,0.464364,-0.673887,-0.560460,0.897076,1.433671,1.086383,-1.364668,0.786293,-0.264184,-0.894922,-1.022393,-0.376749,-0.524811,-0.371253,-0.057746,0.789894,-0.446601,0.423654,0.285875,-0.475672,-0.528849,0.682753,-0.065132,-0.369646,-1.097041,-0.920304,-0.599581,0.997024,1.268745,-0.305790,0.377841,0.541738,0.511004,-0.261615
-0.380324,0.844271,0.140445,-0.155317,0.967858,0.324309,-0.334710,-0.483324,1.687863,0.659881,-0.538116,-0.294611,-0.171434,-0.674642,0.710822,-0.534121,0.816359,0.342953,-0.429633,-0.713115,0.490793,-0.667232,-0.336301,-1.141299,0.201610,-0.458674,-0.839251,-0.964953,0.682746,0.660250,0.640766,-0.731076,-0.720045,0.962206,1.513521,1.426980,-1.553436,0.749941,-0.416409,-0.831325,-0.781608,-0.423936,-0.739593,-0.612087,0.216223,1.192915,-0.578365,0.408135,0.607865,-0.454945,-0.576288,0.710800,-0.257196,-0.428380,-1.160554,-1.146218,-0.822822,1.073515,1.231197,-0.360520,0.570089,0.476837,0.480434,-0.670216
-0.932817,0.242756,-0.920090,1.135339,0.309150,0.412264,-0.842229,0.511053,1.072907,0.910460,-0.240531,-0.066444,-0.809351,0.565495,-0.819551,0.654104,0.058585,0.931421,-0.742038,-0.068838,-0.149123,-0.040110,0.684744,-0.827883,0.737492,1.162545,0.835213,-0.669292,1.258453,-0.230010,0.493680,-0.963365,0.172662,1.604274,0.580016,0.477365,-0.975373,0.845742,-0.207102,-0.759438,-0.976062,0.917357,-0.491581,0.193594,0.906226,-0.119220,0.177190,-0.387011,-0.401912,0.021461,0.390952,0.547140,2.345870,0.679715,-0.430334,-0.891233,0.622691,0.675376,0.914191,0.358746,-1.054736,-0.463407,-0.038597,-0.054601
0.200702,-0.573348,-0.359076,0.098805,-0.183167,-0.107803,0.089893,0.404408,-0.215569,-0.063741,0.705098,0.242711,-0.042394,0.946517,-0.317311,-0.030162,-0.817694,0.147220,0.067153,0.138828,-1.132747,1.024599,0.025981,-0.085826,-0.080400,0.713273,0.897052,0.961428,-0.124382,-0.909499,-0.635534,-0.073199,1.154680,-0.030383,-0.275821,-0.052288,0.107107,-0.027677,0.498980,0.032684,-0.068295,0.529667,0.543594,0.189717,-0.054854,-1.131651,1.071646,-0.320697,-0.472666,1.050841,1.013864,-0.372131,0.063659,1.127345,0.223467,-0.000482,1.218722,-0.190852,-0.141473,0.343530,-0.701624,-0.213712,-0.290099,0.189023
0.053567,-0.767116,-0.537715,0.232457,0.108589,0.084259,0.026767,0.224875,-0.167149,0.176169,0.997348,-0.249455,0.074838,0.933073,-0.504082,0.137038,-0.865002,0.002070,0.166836,0.029338,-1.120370,0.739582,0.154328,-0.042617,-0.376408,0.530306,0.956370,0.973893,0.576260,-0.759329,-1.205488,-0.096307,0.884305,0.004690,0.367905,-0.071585,0.276489,0.037422,0.629882,-0.189964,-0.147665,0.428024,-0.125300,-0.062436,-0.314993,-0.644290,1.120921,-0.845860,-0.469006,0.822386,1.035445,-0.603018,0.266966,1.391604,0.229710,-0.084159,0.958743,0.028900,-0.054354,0.472132,-0.730955,-0.416477,-0.367594,0.233374
0.333815,-0.529145,-0.298883,-0.244503,-0.292832,-0.240861,0.211564,0.351460,-0.412507,-0.113601,0.975248,0.262905,0.312989,1.036640,-0.238149,0.022747,-0.925506,-0.293123,0.184812,0.075605,-1.386663,0.884102,0.055694,0.110052,-0.100283,0.588039,0.968656,1.259557,-0.180830,-1.276173,-0.918831,0.035789,1.162238,-0.226898,-0.326837,-0.276706,0.298800,-0.120406,0.310095,0.274182,0.275333,0.303419,0.563908,0.115617,-0.101369,-1.208549,1.244068,-0.571808,-0.563322,1.055153,0.824428,-0.572277,0.011085,1.119129,0.405884,0.171092,1.312573,-0.338568,-0.346764,0.157687,-0.446272,-0.410618,-0.178780,0.178031
-0.447891,0.991712,0.254751,0.038213,1.045847,0.259066,-0.447097,-0.414092,1.752167,0.716289,-0.704814,-0.501976,0.014906,-0.720808,0.733404,-0.463173,0.804202,0.516207,-0.199543,-0.625537,0.379283,-0.543709,-0.530224,-1.199060,0.335894,-0.535957,-0.410499,-0.899256,0.789933,0.593156,0.708123,-0.691828,-0.605810,0.873079,1.550714,1.325079,-1.612991,0.758003,-0.518309,-0.655738,-0.772718,-0.522758,-0.568280,-0.743825,0.492051,1.126762,-0.495660,0.509625,0.384328,-0.474513,-0.626564,0.450256,-0.396062,-0.623621,-1.265291,-1.034348,-0.803277,1.000306,1.371412,-0.410461,0.635535,0.540911,0.580624,-0.937973
0.462914,-0.368440,-0.494498,-0.267377,-0.115061,-0.183255,0.186190,0.490524,-0.422924,0.038131,1.020711,-0.025586,0.335285,0.870082,-0.236977,0.066697,-1.003350,-0.681028,0.339590,0.225410,-1.461627,0.917194,0.110872,0.126292,-0.181771,0.701360,0.874058,1.327814,-0.238717,-1.063369,-0.948631,0.017286,1.078096,-0.317262,-0.218049,-0.296385,0.294567,-0.111113,0.301880,0.299926,0.245041,0.309279,0.561434,0.034170,-0.125973,-1.158475,1.317309,-0.628953,-0.382550,1.191399,0.824870,-0.686588,-0.032565,1.198175,0.483800,0.130929,1.250728,-0.266848,-0.146037,0.032575,-0.434897,-0.473536,-0.101636,0.117718
0.115828,0.742874,0.006490,0.439044,1.200768,0.526764,-0.525583,-0.255333,1.591617,0.502634,-0.274539,-0.626395,-0.095394,-0.213297,0.485918,-0.103611,0.439232,0.691717,-0.133734,-1.045958,0.299568,-0.310348,-0.877903,-1.141649,0.521467,-0.193728,-0.162988,-0.610302,0.541788,0.296293,0.141214,-0.588504,-0.226788,0.817967,1.314744,1.349718,-1.210529,1.145163,-0.329275,-0.630920,-1.139060,-0.177678,-0.259154,-1.080118,0.107547,0.752495,-0.276344,0.025369,0.017021,-0.426757,-0.360027,0.274101,-0.427755,-0.292221,-1.176303,-0.892018,-0.596085,0.874970,0.972655,-0.278945,0.534378,0.648968,0.551255,-0.796946
0.224057,-0.583095,-0.156959,-0.213874,-0.339018,-0.139883,0.250850,0.395745,-0.432011,-0.220469,0.835098,0.254682,-0.053493,1.107106,-0.308513,0.010845,-0.828228,-0.272807,0.010012,0.167179,-1.157678,1.002939,0.053961,-0.001926,-0.195014,0.734465,0.871373,1.032288,-0.131986,-1.009112,-0.925279,-0.050576,1.106731,-0.217847,-0.367084,-0.151458,0.248320,-0.234944,0.314215,0.198666,0.097445,0.351009,0.521810,0.361128,-0.218603,-1.367316,1.165978,-0.259069,-0.365828,0.996599,0.967061,-0.388383,-0.042941,1.162355,0.413159,-0.004136,1.449893,-0.365373,-0.209491,0.371915,-0.681746,-0.349932,-0.117096,0.374298
-0.465769,0.495293,0.018143,0.286103,1.016418,0.406278,-0.550345,0.012978,1.347110,0.589300,-0.407727,-0.830806,-0.178732,-0.320482,0.196917,0.109805,0.412549,0.336389,-0.253105,-0.736301,0.187044,-0.117312,-0.703059,-1.128180,0.062146,-0.198397,0.032195,-0.356170,0.850867,0.421561,0.056736,-0.728291,-0.186481,0.712125,1.460984,0.984657,-1.286888,0.746930,0.098889,-0.486514,-0.648690,-0.331041,-0.432669,-0.683473,0.229804,0.608437,-0.167483,0.109105,-0.126026,-0.172055,0.022230,0.151396,0.073078,-0.193734,-1.315987,-1.043814,-0.133851,1.045636,1.292078,0.217447,0.042065,0.451537,0.047225,-0.538193
